"sub","pred","obj"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_PR002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Dr. Henry Davis"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_CS001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","robert.brown@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#AdministrativeStaff"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Robert Brown"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_PHY001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_PHY001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_PHY001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Physics Department"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P008","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","john.doe@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P008","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P008","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_PHYS001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P008","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","John Doe"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_RG003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","sarah.lee@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_RA003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_P003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Sarah Lee"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_R002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_R002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Modern Approaches in Mathematical Modeling"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_B003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Book"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_B003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","March 25, 2024"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_B003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Modern Artificial Intelligence Techniques"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_CS001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_RG002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","emily.davis@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#officeNumber","CS202"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_A002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_B001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teacherOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_C002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_TA002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Emily Davis"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G14_RG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#researchProject","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G14_R001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G14_RG001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G14_RG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G14_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G14_RG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Algorithms Research Group"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_S003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_S003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","lisa.taylor@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_S003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#AdministrativeStaff"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_S003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Lisa Taylor"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_R003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_R003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Agile Methodologies in Software Development"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_RG001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","alice.johnson@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_CS001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_A001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_A003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teacherOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_C001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_S001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_TA001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Professor Alice Johnson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_M001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_M001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_M001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Mathematics"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P009","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_CS001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P009","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","alice.johnson@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P009","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P009","http://swat.cse.lehigh.edu/onto/univ-bench.owl#officeNumber","CS205"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P009","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Alice Johnson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_CSD001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_RG003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","daniel.black@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_RA003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Daniel Black"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_C003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_C003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Data Structures"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_D003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_D003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_D003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Mechanical Engineering Department"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_MP001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_MP001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_M001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_MP001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Mathematics Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_RA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_RG002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_RA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","michael.lee@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_RA002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_RA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_P002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_RA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Michael Lee"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_C002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_C002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Advanced Calculus"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_RG002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","robert.brown@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_DEP002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_A002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_B002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teacherOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_C002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_S005"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_TA002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Robert Brown"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_PR003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_PR003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_D003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_PR003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Mechanical Engineering Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_S004","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_S004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Alex Miller"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_S004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#takesCourse","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_C001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_C001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_C001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Introduction to Computer Science"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_C003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_C003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Data Structures"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_A003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_A003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-10-25"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_A003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Innovations in Data Structures"
