"sub","pred","obj"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_P005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#officeNumber","M101"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_P005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Lisa Miller"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_PR002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_PR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_D002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_PR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Mathematics Major"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","michael.green@cambridge.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_D002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_A002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teacherOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_C002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_TA002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Michael Green"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","eve.wilson@techcentral.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#AdministrativeStaff"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Eve Wilson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_R001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_R001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Machine Learning Applications"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","bob.smith@techcentral.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#officeNumber","CS101"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_B001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teacherOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_C001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_TA001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Dr. Bob Smith"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","john.doe@stanford.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_B002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_A001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teacherOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_C001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_S001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_TA001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","John Doe"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_PG002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_PG002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_D002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_PG002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Physics Graduate"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_C001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_C001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Introduction to Algorithms"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_C002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_C002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Advanced Calculus"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_RG001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","emily.johnson@oxford.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#officeNumber","CS101"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_A001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_S001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Emily Johnson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_C001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_C001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Introduction to AI"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_D002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_D002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_D002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Mathematics"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_C001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_C001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Data Structures"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_S002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_S002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_S002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Kevin Evans"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_S002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#takesCourse","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_C002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_A002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_A002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","February 28, 2023"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_A002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Recent Advances in Biotechnology"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_RG002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","helen.white@greenvalley.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P004","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_D002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_A002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Dr. Helen White"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_RG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#researchProject","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_R001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_RG001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_RG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_RG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Artificial Intelligence Lab"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_PG002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_PG002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_D002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_PG002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Physics Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_RG001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","charlie.brown@techcentral.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_RA001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Charlie Brown"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_RG002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#researchProject","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_R002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_RG002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_RG002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_DE002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_RG002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Applied Mathematics Lab"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_R001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_R001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Efficient Sorting Algorithms"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_ST001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_ST001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","sarah.wilson@oxford.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_ST001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#AdministrativeStaff"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_ST001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Sarah Wilson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_B001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Book"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_B001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","March 20, 2023"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_B001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Advanced Algorithms for Data Science"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_TA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","eve.brown@centralu.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_TA001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_TA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teachingAssistantOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_C001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_TA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Eve Brown"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_C002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_C002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Advanced Calculus"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_D002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_D002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_U002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_D002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Department of Physics"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#degreeFrom","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_S001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Robert Brown"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#takesCourse","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_C001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_RA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_RG002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_RA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","sophie.adams@oxford.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_RA002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_RA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P005"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_RA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Sophie Adams"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_TA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","irene.clark@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_TA002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_TA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teachingAssistantOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_C002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G2_TA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Irene Clark"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_R002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_R002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Quantum Algorithms"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_R002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_R002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Numerical Analysis"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_DE001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_DE001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_DE001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Computer Science"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_TA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","sarah.davis@oxford.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_TA001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_TA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teachingAssistantOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_C001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_TA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Sarah Davis"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_B002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Book"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_B002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","April 10, 2023"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_B002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Algorithms and Data Structures"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_DIR002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Director"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_DIR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_PG002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_DIR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Michael Harris"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_RG001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","david.wilson@oxford.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_RA001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","David Wilson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_A001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
