"sub","pred","obj"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_P006","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Linda Harris"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G22_D002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G22_D002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G22_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G22_D002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Physics"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G18_R002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G18_R002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Genetic Engineering"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_RG001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","sarah.johnson@techinnovate.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_RA001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_P002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Sarah Johnson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#degreeFrom","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_S001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Alice Johnson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#takesCourse","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_C001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","linda.green@cambridge.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_D002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_A002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teacherOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_C003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_TA002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Dr. Linda Green"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Bob Johnson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#takesCourse","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_C001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G20_ST002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G20_D002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G20_ST002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","michael.davis@centralstate.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G20_ST002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#AdministrativeStaff"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G20_ST002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Michael Davis"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_SA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_D002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_SA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","linda.clark@stateuniversity.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_SA002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#AdministrativeStaff"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_SA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Linda Clark"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_R001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_R001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Machine Learning Applications"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_PG001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_PG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_PG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Computer Science Undergraduate"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_R002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_R002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Quantum Computing"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_RG001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","alice.smith@oxford.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#officeNumber","CS101"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_A001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Alice Smith"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G14_RG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#researchProject","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G14_R001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G14_RG001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G14_RG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G14_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G14_RG001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Artificial Intelligence Innovations"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","john.smith@oxford.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_A001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teacherOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_C001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_TA001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G4_P001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","John Smith"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G18_C002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G18_C002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Genetics"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_PG002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_PG002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_D002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_PG002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Electrical Engineering PhD Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G21_TA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","jessica.martinez@techinnovate.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G21_TA002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G21_TA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teachingAssistantOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G21_C002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G21_TA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Jessica Martinez"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_C001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_C001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Data Structures"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_RA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_RG002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_RA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","frank.miller@cambridge.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_RA002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_RA002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Frank Miller"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_ST001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_ST001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","michael.wilson@stanford.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_ST001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#AdministrativeStaff"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_ST001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Michael Wilson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_A002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_A002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-10-01"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_A002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Advanced Circuitry Techniques"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_C002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_C002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Quantum Mechanics"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","john.doe@centralstate.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_D002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_A001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_S001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_P002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","John Doe"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_C001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Course"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_C001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Advanced Algorithms"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_R001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_R001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Machine Learning Advancements"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G17_PR002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G17_PR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G17_D002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G17_PR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Master in Biotechnology"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_D002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Department"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_D002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_D002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Mathematics"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G11_P006","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Director"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G11_P006","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G11_PG002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G11_P006","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Dr. Brown"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_RG002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","james.wilson@technova.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_P004","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_D002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_A002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","James Wilson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G22_ST002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G22_D002"
