"subj","pred","obj"
"http://healtheqkg.example.org/ontology#A1G7_P017","http://healtheqkg.example.org/ontology#credential","DO"
"http://healtheqkg.example.org/ontology#A1G7_P017","http://healtheqkg.example.org/ontology#affiliatedHospital","http://healtheqkg.example.org/ontology#A1G7_F014"
"http://healtheqkg.example.org/ontology#A1G6_F008","http://healtheqkg.example.org/ontology#address","222 Walnut Ave"
"http://healtheqkg.example.org/ontology#A1G6_F008","http://healtheqkg.example.org/ontology#numberOfEmployees","160"
"http://healtheqkg.example.org/ontology#A1G6_F008","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Facility"
"http://healtheqkg.example.org/ontology#A1G6_F008","http://healtheqkg.example.org/ontology#name","Diagnostic Center"
"http://healtheqkg.example.org/ontology#A1G6_F008","http://healtheqkg.example.org/ontology#locatedIn","http://healtheqkg.example.org/ontology#A1G6_Z008"
"http://healtheqkg.example.org/ontology#A1G6_F008","http://healtheqkg.example.org/ontology#numberOfBeds","20"
"http://healtheqkg.example.org/ontology#A1G6_F008","http://healtheqkg.example.org/ontology#abstract","imaging and lab services"
"http://healtheqkg.example.org/ontology#A2G6_Z003","http://healtheqkg.example.org/ontology#hasADI","http://healtheqkg.example.org/ontology#A2G6_A003"
"http://healtheqkg.example.org/ontology#A2G6_Z003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#ZipCodeArea"
"http://healtheqkg.example.org/ontology#A2G4_F003","http://healtheqkg.example.org/ontology#address","789 Oak St"
"http://healtheqkg.example.org/ontology#A2G4_F003","http://healtheqkg.example.org/ontology#numberOfEmployees","600"
"http://healtheqkg.example.org/ontology#A2G4_F003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Facility"
"http://healtheqkg.example.org/ontology#A2G4_F003","http://healtheqkg.example.org/ontology#name","Chicago Medical Center"
"http://healtheqkg.example.org/ontology#A2G4_F003","http://healtheqkg.example.org/ontology#locatedIn","http://healtheqkg.example.org/ontology#A2G4_Z003"
"http://healtheqkg.example.org/ontology#A2G4_F003","http://healtheqkg.example.org/ontology#numberOfBeds","250"
"http://healtheqkg.example.org/ontology#A2G4_F003","http://healtheqkg.example.org/ontology#abstract","a research hospital"
"http://healtheqkg.example.org/ontology#A2G1_Z006","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#ZipCodeArea"
"http://healtheqkg.example.org/ontology#A1G1_J011","http://healtheqkg.example.org/ontology#hasParticipant","http://healtheqkg.example.org/ontology#A1G1_P011"
"http://healtheqkg.example.org/ontology#A1G1_J011","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#JobPlacement"
"http://healtheqkg.example.org/ontology#A1G1_J011","http://healtheqkg.example.org/ontology#worksAt","http://healtheqkg.example.org/ontology#A1G1_F011"
"http://healtheqkg.example.org/ontology#A1G1_J011","http://healtheqkg.example.org/ontology#hasTimeReference","2023"
"http://healtheqkg.example.org/ontology#A2G6_A015","http://healtheqkg.example.org/ontology#scoredIn","2022"
"http://healtheqkg.example.org/ontology#A2G6_A015","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#ADIScore"
"http://healtheqkg.example.org/ontology#A2G2_F012","http://healtheqkg.example.org/ontology#address","666 Cedar Rd"
"http://healtheqkg.example.org/ontology#A2G2_F012","http://healtheqkg.example.org/ontology#numberOfEmployees","220"
"http://healtheqkg.example.org/ontology#A2G2_F012","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Facility"
"http://healtheqkg.example.org/ontology#A2G2_F012","http://healtheqkg.example.org/ontology#name","Southern Medical Center"
"http://healtheqkg.example.org/ontology#A2G2_F012","http://healtheqkg.example.org/ontology#locatedIn","http://healtheqkg.example.org/ontology#A2G2_Z012"
"http://healtheqkg.example.org/ontology#A2G2_F012","http://healtheqkg.example.org/ontology#numberOfBeds","180"
"http://healtheqkg.example.org/ontology#A2G2_F012","http://healtheqkg.example.org/ontology#abstract","a large southern hospital"
"http://healtheqkg.example.org/ontology#A0G2_J010","http://healtheqkg.example.org/ontology#hasParticipant","http://healtheqkg.example.org/ontology#A0G2_P010"
"http://healtheqkg.example.org/ontology#A0G2_J010","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#JobPlacement"
"http://healtheqkg.example.org/ontology#A0G2_J010","http://healtheqkg.example.org/ontology#worksAt","http://healtheqkg.example.org/ontology#A0G2_F010"
"http://healtheqkg.example.org/ontology#A0G2_J010","http://healtheqkg.example.org/ontology#hasTimeReference","2023"
"http://healtheqkg.example.org/ontology#A1G6_Z008","http://healtheqkg.example.org/ontology#hasADI","http://healtheqkg.example.org/ontology#A1G6_A008"
"http://healtheqkg.example.org/ontology#A1G6_Z008","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#ZipCodeArea"
"http://healtheqkg.example.org/ontology#A0G4_J007","http://healtheqkg.example.org/ontology#hasParticipant","http://healtheqkg.example.org/ontology#A0G4_P007"
"http://healtheqkg.example.org/ontology#A0G4_J007","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#JobPlacement"
"http://healtheqkg.example.org/ontology#A0G4_J007","http://healtheqkg.example.org/ontology#worksAt","http://healtheqkg.example.org/ontology#A0G4_F007"
"http://healtheqkg.example.org/ontology#A0G4_J007","http://healtheqkg.example.org/ontology#hasTimeReference","2023"
"http://healtheqkg.example.org/ontology#A2G7_P012","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Physician"
"http://healtheqkg.example.org/ontology#A2G7_P012","http://healtheqkg.example.org/ontology#medicalSpecialty","Urology"
"http://healtheqkg.example.org/ontology#A2G7_P012","http://healtheqkg.example.org/ontology#graduationYear","2020"
"http://healtheqkg.example.org/ontology#A2G7_P012","http://healtheqkg.example.org/ontology#givenName","William"
"http://healtheqkg.example.org/ontology#A2G7_P012","http://healtheqkg.example.org/ontology#usNPI","2345678901"
"http://healtheqkg.example.org/ontology#A2G7_P012","http://healtheqkg.example.org/ontology#familyName","Anderson"
"http://healtheqkg.example.org/ontology#A2G7_P012","http://healtheqkg.example.org/ontology#gender","male"
"http://healtheqkg.example.org/ontology#A2G7_P012","http://healtheqkg.example.org/ontology#credential","MD"
"http://healtheqkg.example.org/ontology#A2G7_P012","http://healtheqkg.example.org/ontology#affiliatedHospital","http://healtheqkg.example.org/ontology#A2G7_F009"
"http://healtheqkg.example.org/ontology#A1G6_P014","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Physician"
"http://healtheqkg.example.org/ontology#A1G6_P014","http://healtheqkg.example.org/ontology#medicalSpecialty","plastic surgery"
"http://healtheqkg.example.org/ontology#A1G6_P014","http://healtheqkg.example.org/ontology#graduationYear","2023"
"http://healtheqkg.example.org/ontology#A1G6_P014","http://healtheqkg.example.org/ontology#givenName","Dr."
"http://healtheqkg.example.org/ontology#A1G6_P014","http://healtheqkg.example.org/ontology#usNPI","8135792460"
"http://healtheqkg.example.org/ontology#A1G6_P014","http://healtheqkg.example.org/ontology#familyName","Hall"
"http://healtheqkg.example.org/ontology#A1G6_P014","http://healtheqkg.example.org/ontology#gender","male"
"http://healtheqkg.example.org/ontology#A1G6_P014","http://healtheqkg.example.org/ontology#credential","MD, FACS"
"http://healtheqkg.example.org/ontology#A1G6_P014","http://healtheqkg.example.org/ontology#affiliatedHospital","http://healtheqkg.example.org/ontology#A1G6_F014"
"http://healtheqkg.example.org/ontology#A2G5_P009","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Physician"
"http://healtheqkg.example.org/ontology#A2G5_P009","http://healtheqkg.example.org/ontology#medicalSpecialty","Pulmonology"
"http://healtheqkg.example.org/ontology#A2G5_P009","http://healtheqkg.example.org/ontology#graduationYear","2023"
"http://healtheqkg.example.org/ontology#A2G5_P009","http://healtheqkg.example.org/ontology#givenName","Thomas"
"http://healtheqkg.example.org/ontology#A2G5_P009","http://healtheqkg.example.org/ontology#usNPI","7788990011"
"http://healtheqkg.example.org/ontology#A2G5_P009","http://healtheqkg.example.org/ontology#familyName","Rodriguez"
"http://healtheqkg.example.org/ontology#A2G5_P009","http://healtheqkg.example.org/ontology#gender","male"
"http://healtheqkg.example.org/ontology#A2G5_P009","http://healtheqkg.example.org/ontology#credential","MBBS"
"http://healtheqkg.example.org/ontology#A2G5_P009","http://healtheqkg.example.org/ontology#affiliatedHospital","http://healtheqkg.example.org/ontology#A2G5_F009"
"http://healtheqkg.example.org/ontology#A1G2_P005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Physician"
"http://healtheqkg.example.org/ontology#A1G2_P005","http://healtheqkg.example.org/ontology#medicalSpecialty","dermatology"
"http://healtheqkg.example.org/ontology#A1G2_P005","http://healtheqkg.example.org/ontology#graduationYear","2019"
"http://healtheqkg.example.org/ontology#A1G2_P005","http://healtheqkg.example.org/ontology#givenName","Dr. Emily Clark"
"http://healtheqkg.example.org/ontology#A1G2_P005","http://healtheqkg.example.org/ontology#usNPI","2223334444"
"http://healtheqkg.example.org/ontology#A1G2_P005","http://healtheqkg.example.org/ontology#familyName","Clark"
"http://healtheqkg.example.org/ontology#A1G2_P005","http://healtheqkg.example.org/ontology#gender","female"
"http://healtheqkg.example.org/ontology#A1G2_P005","http://healtheqkg.example.org/ontology#credential","DO"
"http://healtheqkg.example.org/ontology#A1G2_P005","http://healtheqkg.example.org/ontology#affiliatedHospital","http://healtheqkg.example.org/ontology#A1G2_F005"
"http://healtheqkg.example.org/ontology#A0G7_P016","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Physician"
"http://healtheqkg.example.org/ontology#A0G7_P016","http://healtheqkg.example.org/ontology#medicalSpecialty","Dermatology"
"http://healtheqkg.example.org/ontology#A0G7_P016","http://healtheqkg.example.org/ontology#graduationYear","2020"
"http://healtheqkg.example.org/ontology#A0G7_P016","http://healtheqkg.example.org/ontology#givenName","David"
"http://healtheqkg.example.org/ontology#A0G7_P016","http://healtheqkg.example.org/ontology#usNPI","6789012345"
"http://healtheqkg.example.org/ontology#A0G7_P016","http://healtheqkg.example.org/ontology#familyName","Clark"
"http://healtheqkg.example.org/ontology#A0G7_P016","http://healtheqkg.example.org/ontology#gender","male"
"http://healtheqkg.example.org/ontology#A0G7_P016","http://healtheqkg.example.org/ontology#credential","MD"
"http://healtheqkg.example.org/ontology#A0G7_P016","http://healtheqkg.example.org/ontology#affiliatedHospital","http://healtheqkg.example.org/ontology#A0G7_F013"
"http://healtheqkg.example.org/ontology#A0G4_Z007","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#ZipCodeArea"
"http://healtheqkg.example.org/ontology#A2G7_P009","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Physician"
"http://healtheqkg.example.org/ontology#A2G7_P009","http://healtheqkg.example.org/ontology#medicalSpecialty","Psychiatry"
"http://healtheqkg.example.org/ontology#A2G7_P009","http://healtheqkg.example.org/ontology#givenName","Thomas"
"http://healtheqkg.example.org/ontology#A2G7_P009","http://healtheqkg.example.org/ontology#usNPI","9012345678"
"http://healtheqkg.example.org/ontology#A2G7_P009","http://healtheqkg.example.org/ontology#familyName","Rodriguez"
"http://healtheqkg.example.org/ontology#A2G7_P009","http://healtheqkg.example.org/ontology#gender","male"
"http://healtheqkg.example.org/ontology#A2G7_P009","http://healtheqkg.example.org/ontology#credential","MD"
"http://healtheqkg.example.org/ontology#A2G7_P009","http://healtheqkg.example.org/ontology#affiliatedHospital","http://healtheqkg.example.org/ontology#A2G7_F006"
"http://healtheqkg.example.org/ontology#A1G6_M011","http://healtheqkg.example.org/ontology#numberOfStudents","1885"
"http://healtheqkg.example.org/ontology#A1G6_M011","http://healtheqkg.example.org/ontology#facultySize","935"
"http://healtheqkg.example.org/ontology#A1G6_M011","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#MedicalSchool"
"http://healtheqkg.example.org/ontology#A1G6_M011","http://healtheqkg.example.org/ontology#name","University of California, San Francisco School of Medicine"
"http://healtheqkg.example.org/ontology#A1G6_M011","http://healtheqkg.example.org/ontology#abstract","leader in medical education"
"http://healtheqkg.example.org/ontology#A0G4_F013","http://healtheqkg.example.org/ontology#address","1611 NW 12th Ave"
"http://healtheqkg.example.org/ontology#A0G4_F013","http://healtheqkg.example.org/ontology#numberOfEmployees","1000"
"http://healtheqkg.example.org/ontology#A0G4_F013","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Facility"
"http://healtheqkg.example.org/ontology#A0G4_F013","http://healtheqkg.example.org/ontology#name","Jackson Memorial Hospital"
"http://healtheqkg.example.org/ontology#A0G4_F013","http://healtheqkg.example.org/ontology#locatedIn","http://healtheqkg.example.org/ontology#A0G4_Z013"
"http://healtheqkg.example.org/ontology#A0G4_F013","http://healtheqkg.example.org/ontology#numberOfBeds","500"
"http://healtheqkg.example.org/ontology#A0G4_F013","http://healtheqkg.example.org/ontology#abstract","a major academic medical center"
"http://healtheqkg.example.org/ontology#A2G4_M012","http://healtheqkg.example.org/ontology#numberOfStudents","900"
"http://healtheqkg.example.org/ontology#A2G4_M012","http://healtheqkg.example.org/ontology#facultySize","1200"
"http://healtheqkg.example.org/ontology#A2G4_M012","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#MedicalSchool"
"http://healtheqkg.example.org/ontology#A2G4_M012","http://healtheqkg.example.org/ontology#name","University of Minnesota Medical School"
"http://healtheqkg.example.org/ontology#A2G4_M012","http://healtheqkg.example.org/ontology#abstract","a top medical school in the Midwest"
"http://healtheqkg.example.org/ontology#A1G1_F008","http://healtheqkg.example.org/ontology#address","456 Willow Ave"
"http://healtheqkg.example.org/ontology#A1G1_F008","http://healtheqkg.example.org/ontology#numberOfEmployees","300"
"http://healtheqkg.example.org/ontology#A1G1_F008","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Facility"
"http://healtheqkg.example.org/ontology#A1G1_F008","http://healtheqkg.example.org/ontology#name","Childrens Hospital"
"http://healtheqkg.example.org/ontology#A1G1_F008","http://healtheqkg.example.org/ontology#locatedIn","http://healtheqkg.example.org/ontology#A1G1_Z008"
"http://healtheqkg.example.org/ontology#A1G1_F008","http://healtheqkg.example.org/ontology#numberOfBeds","200"
"http://healtheqkg.example.org/ontology#A1G1_F008","http://healtheqkg.example.org/ontology#abstract","Pediatric care and specialty services"
"http://healtheqkg.example.org/ontology#A1G5_M011","http://healtheqkg.example.org/ontology#numberOfStudents","750"
"http://healtheqkg.example.org/ontology#A1G5_M011","http://healtheqkg.example.org/ontology#facultySize","1000"
"http://healtheqkg.example.org/ontology#A1G5_M011","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#MedicalSchool"
"http://healtheqkg.example.org/ontology#A1G5_M011","http://healtheqkg.example.org/ontology#name","Medical College of Wisconsin"
"http://healtheqkg.example.org/ontology#A1G5_M011","http://healtheqkg.example.org/ontology#abstract","Top medical school in Wisconsin"
"http://healtheqkg.example.org/ontology#A0G5_M010","http://healtheqkg.example.org/ontology#numberOfStudents","850"
"http://healtheqkg.example.org/ontology#A0G5_M010","http://healtheqkg.example.org/ontology#facultySize","1100"
"http://healtheqkg.example.org/ontology#A0G5_M010","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#MedicalSchool"
"http://healtheqkg.example.org/ontology#A0G5_M010","http://healtheqkg.example.org/ontology#name","University of Miami Miller School of Medicine"
"http://healtheqkg.example.org/ontology#A0G5_M010","http://healtheqkg.example.org/ontology#abstract","Leading medical school in Florida"
"http://healtheqkg.example.org/ontology#A0G7_F007","http://healtheqkg.example.org/ontology#address","135 Birch St"
"http://healtheqkg.example.org/ontology#A0G7_F007","http://healtheqkg.example.org/ontology#numberOfEmployees","400"
"http://healtheqkg.example.org/ontology#A0G7_F007","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Facility"
"http://healtheqkg.example.org/ontology#A0G7_F007","http://healtheqkg.example.org/ontology#name","Metropolitan Hospital"
"http://healtheqkg.example.org/ontology#A0G7_F007","http://healtheqkg.example.org/ontology#locatedIn","http://healtheqkg.example.org/ontology#A0G7_Z007"
"http://healtheqkg.example.org/ontology#A0G7_F007","http://healtheqkg.example.org/ontology#numberOfBeds","250"
"http://healtheqkg.example.org/ontology#A0G7_F007","http://healtheqkg.example.org/ontology#abstract","a metropolitan hospital"
"http://healtheqkg.example.org/ontology#A0G2_F001","http://healtheqkg.example.org/ontology#address","123 Main St"
"http://healtheqkg.example.org/ontology#A0G2_F001","http://healtheqkg.example.org/ontology#numberOfEmployees","500"
"http://healtheqkg.example.org/ontology#A0G2_F001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Facility"
"http://healtheqkg.example.org/ontology#A0G2_F001","http://healtheqkg.example.org/ontology#name","General Hospital"
"http://healtheqkg.example.org/ontology#A0G2_F001","http://healtheqkg.example.org/ontology#locatedIn","http://healtheqkg.example.org/ontology#A0G2_Z001"
"http://healtheqkg.example.org/ontology#A0G2_F001","http://healtheqkg.example.org/ontology#numberOfBeds","300"
"http://healtheqkg.example.org/ontology#A0G2_F001","http://healtheqkg.example.org/ontology#abstract","a large urban hospital"
"http://healtheqkg.example.org/ontology#A0G6_M007","http://healtheqkg.example.org/ontology#numberOfStudents","1880"
"http://healtheqkg.example.org/ontology#A0G6_M007","http://healtheqkg.example.org/ontology#facultySize","930"
"http://healtheqkg.example.org/ontology#A0G6_M007","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#MedicalSchool"
"http://healtheqkg.example.org/ontology#A0G6_M007","http://healtheqkg.example.org/ontology#name","Yale School of Medicine"
"http://healtheqkg.example.org/ontology#A0G6_M007","http://healtheqkg.example.org/ontology#abstract","known for interdisciplinary research"
"http://healtheqkg.example.org/ontology#A1G2_M011","http://healtheqkg.example.org/ontology#numberOfStudents","970"
"http://healtheqkg.example.org/ontology#A1G2_M011","http://healtheqkg.example.org/ontology#facultySize","490"
"http://healtheqkg.example.org/ontology#A1G2_M011","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#MedicalSchool"
"http://healtheqkg.example.org/ontology#A1G2_M011","http://healtheqkg.example.org/ontology#name","Yale School of Medicine"
"http://healtheqkg.example.org/ontology#A1G2_M011","http://healtheqkg.example.org/ontology#abstract","an Ivy League medical school"
"http://healtheqkg.example.org/ontology#A1G7_Z002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#ZipCodeArea"
"http://healtheqkg.example.org/ontology#A1G8_J005","http://healtheqkg.example.org/ontology#hasParticipant","http://healtheqkg.example.org/ontology#A1G8_P005"
"http://healtheqkg.example.org/ontology#A1G8_J005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#JobPlacement"
"http://healtheqkg.example.org/ontology#A1G8_J005","http://healtheqkg.example.org/ontology#worksAt","http://healtheqkg.example.org/ontology#A1G8_F005"
"http://healtheqkg.example.org/ontology#A1G8_J005","http://healtheqkg.example.org/ontology#hasTimeReference","2023"
"http://healtheqkg.example.org/ontology#A1G7_F008","http://healtheqkg.example.org/ontology#address","246 Pine Ave"
"http://healtheqkg.example.org/ontology#A1G7_F008","http://healtheqkg.example.org/ontology#numberOfEmployees","120"
"http://healtheqkg.example.org/ontology#A1G7_F008","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Facility"
"http://healtheqkg.example.org/ontology#A1G7_F008","http://healtheqkg.example.org/ontology#name","Coastal Clinic"
"http://healtheqkg.example.org/ontology#A1G7_F008","http://healtheqkg.example.org/ontology#locatedIn","http://healtheqkg.example.org/ontology#A1G7_Z008"
"http://healtheqkg.example.org/ontology#A1G7_F008","http://healtheqkg.example.org/ontology#numberOfBeds","60"
"http://healtheqkg.example.org/ontology#A1G7_F008","http://healtheqkg.example.org/ontology#abstract","a coastal clinic"
"http://healtheqkg.example.org/ontology#A0G1_F007","http://healtheqkg.example.org/ontology#address","123 Birch St"
"http://healtheqkg.example.org/ontology#A0G1_F007","http://healtheqkg.example.org/ontology#numberOfEmployees","100"
"http://healtheqkg.example.org/ontology#A0G1_F007","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Facility"
"http://healtheqkg.example.org/ontology#A0G1_F007","http://healtheqkg.example.org/ontology#name","Rehabilitation Center"
"http://healtheqkg.example.org/ontology#A0G1_F007","http://healtheqkg.example.org/ontology#locatedIn","http://healtheqkg.example.org/ontology#A0G1_Z007"
"http://healtheqkg.example.org/ontology#A0G1_F007","http://healtheqkg.example.org/ontology#numberOfBeds","80"
"http://healtheqkg.example.org/ontology#A0G1_F007","http://healtheqkg.example.org/ontology#abstract","Comprehensive rehabilitation services"
"http://healtheqkg.example.org/ontology#A1G1_M011","http://healtheqkg.example.org/ontology#numberOfStudents","600"
"http://healtheqkg.example.org/ontology#A1G1_M011","http://healtheqkg.example.org/ontology#facultySize","1200"
"http://healtheqkg.example.org/ontology#A1G1_M011","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#MedicalSchool"
"http://healtheqkg.example.org/ontology#A1G1_M011","http://healtheqkg.example.org/ontology#name","Emory University School of Medicine"
"http://healtheqkg.example.org/ontology#A1G1_M011","http://healtheqkg.example.org/ontology#abstract","Comprehensive medical training"
"http://healtheqkg.example.org/ontology#A2G4_Z009","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#ZipCodeArea"
"http://healtheqkg.example.org/ontology#A2G6_F003","http://healtheqkg.example.org/ontology#address","789 Pine Rd"
"http://healtheqkg.example.org/ontology#A2G6_F003","http://healtheqkg.example.org/ontology#numberOfEmployees","200"
"http://healtheqkg.example.org/ontology#A2G6_F003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://healtheqkg.example.org/ontology#Facility"
"http://healtheqkg.example.org/ontology#A2G6_F003","http://healtheqkg.example.org/ontology#name","Specialty Center"
"http://healtheqkg.example.org/ontology#A2G6_F003","http://healtheqkg.example.org/ontology#locatedIn","http://healtheqkg.example.org/ontology#A2G6_Z003"
"http://healtheqkg.example.org/ontology#A2G6_F003","http://healtheqkg.example.org/ontology#numberOfBeds","100"
"http://healtheqkg.example.org/ontology#A2G6_F003","http://healtheqkg.example.org/ontology#abstract","specialized treatments"
"http://healtheqkg.example.org/ontology#A2G7_M006","http://healtheqkg.example.org/ontology#numberOfStudents","300"
