"sub","pred","obj"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G16_B001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Fundamentals of Computer Science"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G25_PR003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Program"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G25_PR003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G25_D003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G25_PR003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Physics Major"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_RG001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_DEP001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","daniel.white@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_RA001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_PRF001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Daniel White"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_RG003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","emily.davis@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_D003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_B003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_A003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teacherOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_C003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_TA003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_S003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G6_P003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Emily Davis"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G20_B001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Book"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G20_B001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-08-20"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G20_B001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Modern Algorithms: A Comprehensive Guide"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G16_RG003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#researchProject","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G16_R003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G16_RG003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchGroup"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G16_RG003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#subOrganizationOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G16_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G16_RG003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Physics Innovations"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_P007","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","victoria.brown@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_P007","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_P007","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_D004"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_P007","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Dr. Victoria Brown"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G17_TA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","bob.smith@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G17_TA001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G17_TA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Bob Smith"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_A002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_A002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-07-30"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_A002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","New Insights into Quantum Entanglement"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_PR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_RG002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_PR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_DE002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_PR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","susan.white@stanford.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_PR002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_PR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#officeNumber","O102"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_PR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationAuthor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_B001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_PR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teacherOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_C002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_PR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_TA002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G1_PR002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Susan White"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_P005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_CS100"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_P005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","eva.davis@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_P005","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_P005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#officeNumber","CS203"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G7_P005","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Eva Davis"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_ART002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_ART002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-07-30"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G8_ART002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","The Evolution of Narrative Techniques"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G27_TA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","lisa.brown@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G27_TA003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#TeachingAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G27_TA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#teachingAssistantOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G27_C003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G27_TA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Lisa Brown"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_A001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_A001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-09-15"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G12_A001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Advances in Quantum Computing"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_RG003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","daniel.brown@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_RA003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_P003"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Daniel Brown"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G22_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G22_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G22_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","carol.williams@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G22_S001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#AdministrativeStaff"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G22_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Carol Williams"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_ART003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_ART003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","October 25, 2023"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G10_ART003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Recent Advances in Quantum Mechanics"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_P006","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","james.wilson@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_P006","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_P006","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_D005"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_P006","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Professor James Wilson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G30_B001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Book"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G30_B001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","September 22, 2023"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G30_B001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Modern Calculus Techniques"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G18_R002","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G18_R002","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Mathematical Modeling"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_PRO007","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Director"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_PRO007","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P005"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_PRO007","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Dr. Eva Green"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_S009","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_S009","http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_CSD001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_S009","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Emily Rodriguez"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_RG001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","david.clark@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_RA001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#ResearchAssistant"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#advisor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_P001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_RA001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","David Clark"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_CS001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","jane.smith@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_S001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#AdministrativeStaff"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G13_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Jane Smith"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_A003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Article"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_A003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-10-01"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_A003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Machine Learning Applications in Healthcare"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Director"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_PG001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G3_P004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Dr. Alice Johnson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_S004","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Student"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_S004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#memberOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_U001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G5_S004","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Alex Taylor"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_PRF006","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","michael.chen@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_PRF006","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_PRF006","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_DPT002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G26_PRF006","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Dr. Michael Chen"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_RG002-001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G23_RG002-001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Advanced Calculus Techniques"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","carol.williams@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#AdministrativeStaff"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_S001","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Carol Williams"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_B003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Book"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_B003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#publicationDate","2023-10-30"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G19_B003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Biology 101: A Deep Dive into the Fundamentals"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G11_PRF003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","robert.brown@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G11_PRF003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Chair"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G11_PRF003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#headOf","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G11_DEP002"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G11_PRF003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Professor Robert Brown"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G30_R003","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Research"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G30_R003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#title","Exploring Quantum Computing Applications"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P008","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_D001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P008","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","grace.wilson@university.edu"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P008","http://www.w3.org/1999/02/22-rdf-syntax-ns#type","http://swat.cse.lehigh.edu/onto/univ-bench.owl#Professor"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P008","http://swat.cse.lehigh.edu/onto/univ-bench.owl#officeNumber","D001-103"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G9_P008","http://swat.cse.lehigh.edu/onto/univ-bench.owl#name","Dr. Grace Wilson"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#worksFor","http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_RG001"
"http://swat.cse.lehigh.edu/onto/univ-bench.owl#G15_RA003","http://swat.cse.lehigh.edu/onto/univ-bench.owl#email","olivia.black@university.edu"
